userName Labels,Major Labels,Department Labels,program labels,researchExp,industryExp,internExp,journalPubs,Term Label,confPubs,University Labels,admit,normalized_cgpa,normalized_topper_cgpa,greTotal
,,,,,,,,,,,,,0.831,316.0
4079.0,,,,,,,,,,,1.0,,0.95,
4087.0,,,,,,,,,,,,,0.96,310.0
,,,,,,,,1.0,,14.0,,,,
4109.0,,,,,,,,,0.0,,,,,
4118.0,,,,,,,,1.0,,,,0.72,0.72,319.0
4142.0,,,,,,,0.0,,0.0,,,0.87,0.98,322.0
,,,,,,,,,,,1.0,0.57,0.75,
4151.0,,,,,,,,,,14.0,,,0.94,330.0
,,,,0.0,0.0,,,,,,,,,314.0
,28.0,,,,,,,,,,1.0,,,303.0
,,,,,,,0.0,,,,1.0,0.84,,
4178.0,,,,,,,,,,14.0,1.0,,0.8,
4188.0,,,,,,,,,,,1.0,0.82,0.82,
,,,,,,,,,,,1.0,,,
4197.0,,,,,,,,1.0,,,,0.7,,319.0
,,27.0,,,,,,,,14.0,,0.772,0.772,324.0
,,,,,,,,1.0,,,1.0,0.08,,
4211.0,,20.0,,,,0.0,,,,14.0,1.0,0.758,,331.0
,,20.0,,,,,,,,,1.0,,,323.0
4220.0,,,,,,,,,,14.0,,0.947,,
,,,,,,,,,,,1.0,,,
,,,,,,,0.0,,,14.0,1.0,,0.82,334.0
,39.0,,,,,0.0,,,0.0,,1.0,,,319.0
4254.0,,,,,,,,,,,,,0.89,
4268.0,,,,,,,,1.0,,,,,,320.0
4287.0,,27.0,,,,,,,,14.0,,0.0794,,
,,,,,,,,,,,,,,
,,,1.0,,,,,,,,,0.873,0.906,
,,,,,,0.0,,,,14.0,,,,
4330.0,,,,,,,,,,,,,,321.0
,,,,,0.0,,,1.0,,14.0,,,0.87,326.0
,20.0,,,,,,,,,14.0,1.0,0.7613,0.94,
,,,1.0,,,,,,,14.0,1.0,0.896,0.896,322.0
4411.0,,,,,,0.0,0.0,,,,,0.736,0.88,
4413.0,,,,,,,,,,,1.0,0.91,,325.0
4427.0,,,,,,,,,,,1.0,0.75,,
4431.0,,,,,,,,,,,,,,
4450.0,,,,,,,,,,,,0.854,0.87,311.0
4457.0,,,1.0,,,0.0,,,,14.0,1.0,0.932,0.932,319.0
4483.0,,,,,,,,,,14.0,1.0,0.881,,314.0
,,,,,,,0.0,,,,,,,
,,,,,,,,,0.0,14.0,,,0.78,328.0
,,28.0,,,,,,,,,1.0,0.814,,
4498.0,,,,,,,,,,14.0,,0.71,0.85,326.0
4504.0,,,,,,,,,0.0,14.0,,0.75,0.75,
4508.0,,,,,0.0,,,,,,1.0,0.65,,
,,,,,,,,,,,,,0.92,
4543.0,20.0,,,,,0.0,,,,,,,0.94,
,,,,,,,,,,,,0.76,,309.0
4522.0,,,,,,,,,,,,,,
,,,,,,0.0,,,,,1.0,0.729,,310.0
,,,,0.0,,,,,,,,,,
,,27.0,,,,,,,,14.0,1.0,,,
4574.0,,,,,,,,,,,1.0,,0.85,316.0
,,,,,,,,,,,1.0,,,
,,,,,,,,,,,1.0,,,336.0
,,,,,,,,,,,1.0,,,
4634.0,,,,,,,,,,,,,0.88,
,,,,,0.0,,,,,,,,0.94,329.0
,,,,,,,,1.0,,,,,0.87,326.0
,,,,,,,,,,14.0,,,,
,,,,,,0.0,,,,,,0.892,,
,,,,,,,,,,,,,0.94,
,,,,,,,,1.0,,,,0.7,,315.0
,,,,,0.0,,,,,14.0,,,0.787,
4735.0,,,,,,,,,,,,,,
,,,,,,,,,,,1.0,0.723,,
,,,,,,,,,,14.0,,,,
4775.0,,,,,,,,,,14.0,,,0.78,
,,18.0,,,,,,,,14.0,,,,
4794.0,,,,,,,,,,,,0.7145,,317.0
,,,,,0.0,,,1.0,,,1.0,0.7271,0.74,
4821.0,20.0,,,,0.0,,,,,14.0,1.0,0.82,,
4822.0,,,,,,,,,0.0,,,,,
,,50.0,,,,,,,,14.0,1.0,,0.86,
4834.0,,,1.0,,,,,,,14.0,,,0.82,
,,,,,0.0,,,1.0,,14.0,,0.91,0.96,
,,,,,,,,,0.0,14.0,,0.929,,
,,,,,,,,,,14.0,1.0,0.74,,
,,,,0.0,,0.0,,,,,,,,312.0
,,,,,,,,,,,1.0,,,315.0
,,,,,0.0,,,,,14.0,,,0.756,329.0
,,,,,0.0,0.0,,,,14.0,,,,
,,,,,0.0,,,,0.0,14.0,1.0,,0.96,321.0
,,,,,,,,,,,,0.7801,,
,,,,,,,,,,14.0,1.0,,,
,39.0,,,,,,,,,14.0,1.0,,,317.0
,,,,0.0,,,,,,14.0,1.0,,,
5010.0,,,,,,,,,,14.0,,,,311.0
,,,1.0,,15.0,,,,0.0,14.0,,,,330.0
,,,,,,0.0,,,0.0,14.0,,0.0834,0.0896,
5030.0,,,,,,,,,,,1.0,,,
,,20.0,,,,,,,,,1.0,0.0796,,322.0
,20.0,,,,,,,,,14.0,,,0.833,323.0
,,28.0,,,,,,1.0,,14.0,,0.7022,,325.0
5055.0,,,1.0,,0.0,,,,,14.0,,,,325.0
,,,,,,,0.0,,,,1.0,,0.9025,
5076.0,,,,,,,,,,14.0,,,0.75,
5098.0,,,,,,,,,,14.0,,,,
,,,,,,,,,,14.0,,,,
,,,,,,,,,,14.0,,0.7373,,322.0
,,,,,,,,,,14.0,,,0.86,
5118.0,,,,,,,,,,14.0,,,,
5131.0,,,,,,,,,,,1.0,,,
,,,,,0.0,,,,,14.0,1.0,0.6825,,
,,,,,,,,,,14.0,,,,313.0
,,27.0,,,,,,,,14.0,1.0,0.8472,,
5152.0,,,,,,,,,,14.0,1.0,0.888,0.921,
,,,,0.0,,,,,,14.0,,,,321.0
5165.0,27.0,,,,42.0,,0.0,,,,,0.8364,,
,,,,,,,,,,,,,,
5190.0,,,,,48.0,,,,,14.0,,0.815,,
,,,,,,,,,,,1.0,,0.945,
,,,,0.0,,,,,,14.0,,,0.88,321.0
,,,,,,,0.0,,,14.0,1.0,,,330.0
,,,,,,,,1.0,,14.0,,0.844,,
5259.0,,,,,0.0,,,,,14.0,,,,
,,,,,,0.0,,,,,,,0.96,
,,,,,,,,,,,,0.909,,330.0
,,,,,,,,1.0,,,1.0,0.843,,324.0
5318.0,,,,0.0,,,,1.0,,,1.0,0.87,0.94,
5333.0,,,,,,,,1.0,,,,0.84,,325.0
,,,,,,,,,,,,0.879,0.879,330.0
,,,,,,,,,,,1.0,,0.943,
5343.0,,27.0,3.0,,,,,,,14.0,1.0,,,
,,,1.0,,,,,,,14.0,1.0,,,
5358.0,,,,,,,0.0,1.0,,,1.0,,0.767,
5368.0,,52.0,2.0,,,,,,,,,,,
,,20.0,,,,0.0,,,,,,,,
,,,,,,,,,,14.0,,,0.9,321.0
5413.0,,,,,,,,,,14.0,,0.778,,
5418.0,,,,,,,,,,,1.0,,,325.0
5422.0,,,,,,,,,,14.0,1.0,,,325.0
5427.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
5438.0,,,,,,,,,,14.0,,,0.901,
,,,,,,,,1.0,,14.0,,,,
5453.0,,28.0,,,,,0.0,,,,1.0,,,312.0
,,,,,,,,,,,,0.795,,
5472.0,,,,,,0.0,,1.0,,14.0,1.0,0.87,,
,,,,,0.0,,,,,14.0,1.0,0.76,,
,,,,,,,,,,,1.0,,,
,,,,0.0,,,,,,14.0,,0.6763,0.83,
,,,,,,,0.0,,,,,,,
,20.0,,1.0,,,,,,,,1.0,0.813,,328.0
5529.0,,,,0.0,,,,,,14.0,,0.945,,330.0
5533.0,,,,,0.0,,0.0,,0.0,,1.0,0.83,,316.0
5558.0,,,,,,,,,,,,0.7,,
,,,,,,,,,,,1.0,,0.88,
,,,,,,,,,,,,0.923,0.97,327.0
5574.0,,,,0.0,,,,,,14.0,,0.833,0.91,318.0
5582.0,,,,,,,,,,14.0,,,,326.0
,,,,,,,,,,,,,,328.0
5607.0,20.0,,,0.0,,,,,,,1.0,,,319.0
,,65.0,,,,0.0,,,,,1.0,0.83,,
5625.0,,,,,,,,,,,,0.793,0.793,
,,,,,,,,,,,1.0,0.716,0.94,
5636.0,,,,,,,,1.0,,,,,,
,,,,,,,,,,,1.0,0.67,0.75,315.0
,,,,,,0.0,,,,,,0.832,0.97,326.0
,,,,,,,,,,,,,,322.0
,,,,,,,,,,,1.0,,,320.0
5689.0,,,1.0,,,,,,,14.0,,,0.952,315.0
,,,1.0,,0.0,,,,,,,,,328.0
,,27.0,,,,,,1.0,,,1.0,0.85,,
,,,,,,,,,,,,,1.0,
,20.0,,,0.0,,,,,,,1.0,,,
5746.0,,,,,,,,,,14.0,1.0,,,
,,,,,,,,,,,,,0.975,
,,,,,,,0.0,,,,,,,327.0
,,27.0,,,,,,,,14.0,1.0,,,
5779.0,,,,,,,,,,14.0,1.0,,,
5784.0,,,,0.0,,0.0,,,,14.0,,,,
,,,,,,,,,,,,,0.78,
,,,,,,,,,,14.0,,,0.9,
,,52.0,1.0,,,,0.0,,0.0,,1.0,,,
5834.0,,,,,,,0.0,,,,,,,
,,,,,,,,,,14.0,,0.71,0.81,
,,,,,,,,,,14.0,,,,319.0
5869.0,,,,0.0,,,,,,,,,,
5888.0,,,,0.0,2.0,,,,,,,0.6948,0.85,
,,,,0.0,,,,,,,1.0,,,314.0
,,,,,,,,1.0,,14.0,1.0,,0.7053,
,,20.0,,,,,,,,14.0,1.0,,1.0,325.0
5915.0,,,,,,,,,,14.0,1.0,,,324.0
,,,,,,,,,,,1.0,,0.94,
5924.0,,,,,,,,2.0,,14.0,1.0,,,
5939.0,20.0,,,,36.0,,,,,,1.0,0.74,,
5942.0,,,,,0.0,,,,,,,,0.95,
,,,,,,0.0,,,,,1.0,0.93,0.97,
,,,,,,,,,,14.0,1.0,,0.87,313.0
5970.0,,,,,,,,,,14.0,,,,322.0
5986.0,,,,,0.0,,,,,14.0,1.0,,0.84,316.0
5991.0,,,,,24.0,,,,,,1.0,0.083,,330.0
,,,1.0,,,,,1.0,,14.0,,0.878,,322.0
,20.0,,1.0,,,,,,,,1.0,0.83,,328.0
,,,,,,0.0,,,,,,0.864,0.96,
6001.0,,,,,,,,,,,1.0,,0.9,
6013.0,,,,,,,,,,,,,0.78,
,,,,,,,,,,14.0,,0.7567,,
,,,,,,,,,,,1.0,,,
,,,,,,,,,,,1.0,0.77,0.78,323.0
,,,,,,,,,,14.0,,,,
6056.0,,,,,,,0.0,,,14.0,1.0,0.7933,0.86,319.0
6057.0,20.0,,,,,,,,,14.0,,0.7436,0.84,
,52.0,,,,,,,,,,,0.865,,308.0
6066.0,20.0,,,,,,,,0.0,14.0,1.0,,,319.0
,,,,,,,0.0,,,14.0,,,0.86,321.0
,,,,,,,,,0.0,14.0,,0.7,0.8,
,20.0,,,0.0,,,,,0.0,14.0,,,,321.0
,,20.0,,,,0.0,0.0,,,14.0,,,,
6145.0,,,,,,,,,0.0,,,0.866,,315.0
6157.0,,,,,,,,,,,,,,
,,,,,0.0,,,,,,,,,311.0
6174.0,,,1.0,,,0.0,,1.0,,,,,,321.0
,,,,0.0,0.0,,,,,,,0.89,,
6189.0,,,,,,,,,,,1.0,,,324.0
,,,1.0,,,,0.0,,,,,0.783,,325.0
6268.0,,,,,,,,1.0,,14.0,,0.88,,323.0
6288.0,,,,,,,,,,,1.0,,0.78,
6293.0,,,,,,0.0,,,,14.0,1.0,,0.88,326.0
,,,,0.0,,0.0,,,,14.0,1.0,0.81,0.83,324.0
,,,1.0,,,,,,,14.0,1.0,0.792,,322.0
,,,,,,,,,,,,0.92,,
6327.0,,,,0.0,,,,,,14.0,,0.79,,
6328.0,,,1.0,,,,,,,,,0.739,,320.0
,20.0,,,,,,,,,,,,0.996,322.0
6352.0,28.0,,,,,,,,,,,0.932,,165.0
,,,,0.0,,,,,,,1.0,,,
,,,,,,,,,,14.0,,,0.76,
6380.0,20.0,,1.0,,0.0,,,,,14.0,,,,
,,,,,,,,1.0,,14.0,,0.77,,
6417.0,20.0,,,,,,,,,14.0,,,,
,,,,,,,,,,14.0,,0.086,,
,,,,,,,,,,,1.0,,0.98,
,,,,,,,,1.0,,,1.0,0.67,0.84,
,,,,,,,,,,14.0,1.0,,,
,,,,0.0,,,,,,14.0,1.0,0.8107,,
6482.0,,,,,,,,,0.0,14.0,,,,
6486.0,20.0,,1.0,,,,,,,,1.0,0.6989,0.74,318.0
6495.0,,,,,,,,,,,1.0,0.82,,
6513.0,,,,,,,,,,14.0,,,,327.0
,,,,,,,,,,14.0,1.0,,0.86,
,,,,0.0,,,,,0.0,14.0,,,0.8,322.0
6533.0,,,,,,,,,,,1.0,,0.966,
,,,,,,,,,,,,0.869,1.0,325.0
6571.0,,,,,,,,,,,,,0.902,
,,,,,,,,,,14.0,,0.71,,320.0
,,,,,,,0.0,,,,1.0,,0.91,
6609.0,,20.0,,,,,0.0,,,14.0,,,,
,,,,0.0,,,,,,14.0,1.0,,0.7,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,0.0,,,,1.0,,,
6688.0,20.0,,,,,,,,,,,,,310.0
6690.0,,,,,,,,,,,,0.903,,327.0
6694.0,,,,,,,,,,,,0.76,0.91,323.0
6723.0,,,,,,,,,0.0,,1.0,0.75,0.84,324.0
,,,,,,,0.0,,,,1.0,0.703,0.72,
6743.0,20.0,,,0.0,,,,,,14.0,,,,
,,,,,,,,,,,,,,
,,20.0,,,0.0,,,,,,1.0,0.72,,321.0
,,,,,,,,1.0,,,,,0.98,
6799.0,,20.0,,,,,,,,14.0,1.0,0.67,,322.0
6805.0,,,,,,0.0,,,,,,,,
,,,,,,,,,,14.0,1.0,0.89,,
6830.0,,,,,,,,,,14.0,1.0,,,319.0
,,,,,,,0.0,,,,,,,
,,,,0.0,,,,,,14.0,,,0.75,320.0
,,,,,,0.0,,,,,,0.858,,
,20.0,,,,,,,,,,,,,324.0
6883.0,,,,0.0,,,,,,14.0,,,0.98,323.0
,,,,,,,,,,14.0,,,,315.0
,,,,,,,,,,14.0,,0.938,,328.0
6910.0,,,,,,0.0,,,,,1.0,0.8522,,313.0
,,27.0,,,,,,,,14.0,1.0,,,
,39.0,,,0.0,,,,,,,,0.85,,
6936.0,,,,,,,,,,,1.0,0.69,,325.0
,,,,,,,,,0.0,,,,,318.0
,,,,,,6.0,,,,,,,0.86,313.0
6953.0,,,,,,,,,,,,0.874,,321.0
6964.0,,20.0,,,,,,,,14.0,,,,
,,20.0,,,,,,,,14.0,,0.861,,
6973.0,20.0,,,,,,,,,,,0.904,0.93,
6978.0,,,,,,,,1.0,,,,0.711,,
,,,,,,0.0,,,,14.0,1.0,0.736,,
6988.0,,,,0.0,,,,,,,,0.79,,326.0
,27.0,,,,14.0,,,,,14.0,,,0.96,
6996.0,20.0,,,,,,,,,,,,,
7000.0,,,,,,,,,0.0,,,,0.905,
7002.0,,,,0.0,,,,,,14.0,1.0,0.901,,312.0
,,,,0.0,,,,,,,1.0,0.7553,,
,,,,0.0,,,,,,,1.0,,,316.0
,,,,,,,,,,14.0,1.0,,,
,,,,,,,,,,,1.0,0.71,,
7089.0,4.0,,,,,,,,,14.0,1.0,0.65,0.76,
7091.0,,,,0.0,,,,,,14.0,,0.926,0.959,325.0
,,,,,,,,,,,,,,
7098.0,,,,,,,,,,,,,,
7108.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
7123.0,,,,,0.0,,,,,14.0,,0.864,,315.0
,27.0,,,,0.0,,,,0.0,,,,0.86,
7146.0,,,,,,,,,0.0,,,0.65,,
7159.0,,,,,,0.0,,,,14.0,,0.64,,
7163.0,,,,,,,,,,14.0,1.0,,,320.0
7180.0,,,,,,,,,,14.0,,0.7,0.83,321.0
7194.0,,,,,,,,1.0,,,,0.875,,
,,,,0.0,,,,,,14.0,,,,328.0
,,,,0.0,,,,,,14.0,,0.895,0.985,
,,,,,,,,,,,,0.867,,
,,,,,,,,,,,,0.7,0.76,
7267.0,,27.0,,,,,,,0.0,14.0,1.0,,,318.0
,,,,,0.0,,0.0,,,14.0,1.0,,,320.0
,,,,,0.0,,,,,14.0,,0.73,,
7289.0,,,,,,,,,,14.0,1.0,,0.835,
,,20.0,,,,,,,,14.0,,0.897,0.927,
,,,,,,0.0,,,,14.0,,,,295.0
7309.0,,,,,,,,,,,,,0.996,
,,,,,,,,,0.0,14.0,1.0,0.713,0.92,319.0
,,,,,,,,,,,,,0.824,329.0
7333.0,,,,,,6.0,,1.0,,14.0,1.0,,0.976,315.0
7357.0,20.0,,,,,,,,,,,,,313.0
7358.0,,,,0.0,,,,,,,,,,
7393.0,28.0,,,,0.0,0.0,,,,,1.0,,0.92,
7344.0,,,,,,,,,,,,0.74,,
,,,1.0,,,,,,,,,,,
,,20.0,,,,,0.0,,,,,,,313.0
7414.0,,,,,,,,,,,1.0,,,
7426.0,,,,,,0.0,,,,,,,0.65,320.0
7434.0,,,1.0,,,,,,,,,,,
,,,,,,,,,,14.0,,,,
7444.0,,,,,,,,,,14.0,,,,320.0
,,,,,0.0,,,,,,,,0.752,312.0
,,20.0,,,,6.0,,,,14.0,,,,
7485.0,,,,,,,,,,,1.0,0.876,,
,,,,,,,,,,14.0,,,0.86,314.0
,,,,,,,,,,,,0.73,0.85,322.0
7498.0,,,,,0.0,,,,,,1.0,,,
,,,,0.0,,,,,,,,,,
,,,,,,,,,,,1.0,,,331.0
,,,,,,,,,,,,,,317.0
,,,,,,0.0,,,,,1.0,0.78,,
7570.0,,,,,,,,1.0,,,1.0,0.817,,
7575.0,18.0,,1.0,0.0,,,,,,14.0,1.0,0.886,0.95,
,,20.0,,,0.0,,,,,14.0,,,,321.0
7601.0,,,,,0.0,,,,,,1.0,,,315.0
,,,,,,,0.0,,,,,0.854,0.98,
7621.0,,,,,,0.0,0.0,,,,1.0,,0.926,
,,,,,,,,,,14.0,1.0,,0.97,
7664.0,20.0,,,,,,,,,14.0,1.0,0.73,,334.0
,52.0,,,,,,,,,14.0,,,,319.0
,20.0,,,,,,,,,14.0,1.0,0.7225,,326.0
7685.0,20.0,20.0,,,,,,,,14.0,,,0.798,
,,,,,,,,,,,1.0,,0.81,330.0
7692.0,20.0,,,,,,,,,14.0,,,,319.0
,,,,,,,0.0,,,,,,0.93,
,,,,,,,0.0,,,14.0,1.0,0.91,,
,,,,,,,,,,14.0,1.0,0.92,,
,28.0,,,,,,,1.0,,14.0,,,0.82,
,,,,,,,,,,14.0,,,0.81,
7708.0,,20.0,,,,,,,,14.0,,,0.814,327.0
,,,,,,,,1.0,0.0,,,,,318.0
,,,,,,,0.0,,,,,0.736,,
7732.0,,,,,0.0,,,,,14.0,,0.748,,329.0
7744.0,,,,,,,,,,,1.0,,0.765,317.0
,,,,,,,,,,,,,0.934,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
7761.0,,,,,,,,,,14.0,1.0,,,
,,,,,,,0.0,,,,,,0.95,324.0
7800.0,,,,,,,,,0.0,14.0,,,,323.0
7801.0,,,,,,,,,0.0,14.0,1.0,,,324.0
,,,,,,,,1.0,,14.0,,0.804,,324.0
,,,,,0.0,,,,,,,0.68,,312.0
7824.0,20.0,,,,,,,,,14.0,1.0,0.7898,0.802,
,,,,,,,,,,,1.0,0.7415,,329.0
7853.0,20.0,,,0.0,,,,,,,1.0,,,
,,,,,,,,,,14.0,,0.85,0.9375,
,,,,,,,,,,,,0.6404,,
,,,,,,,,,,14.0,1.0,0.7523,0.798,326.0
7871.0,,,,,,,0.0,,,,1.0,,,
7884.0,,,,,,0.0,,,,14.0,,,,316.0
7893.0,,,,,,,,,,14.0,1.0,0.944,0.944,
,,,1.0,,,0.0,,,,14.0,,,,
7899.0,,,,,,,,,,14.0,1.0,,0.8,317.0
,,,,,,,,,,,,0.85,,
,,,,,,,,,,14.0,,0.927,,
7924.0,,,,,,,,,,,,,,324.0
,,,,,,,,,,14.0,1.0,0.762,,324.0
,,,,,,,,,,14.0,1.0,,,
,,20.0,,,,,,,,,,,0.942,315.0
,,,1.0,,,,,,,,,,0.85,
,,,,,,,,,,,1.0,0.919,,324.0
7993.0,,,,,,,,,,14.0,,,,
8007.0,20.0,,,,,,,,0.0,14.0,,,1.0,
,,,,,,,,,,14.0,,,,
8025.0,,,,,,,,,,14.0,1.0,,,
8030.0,,,,,,,,,0.0,,1.0,,1.0,323.0
8041.0,,,,,,,,,0.0,14.0,1.0,0.6848,0.6848,
8046.0,,,,0.0,,,,,,14.0,,,,319.0
,28.0,,1.0,,,,,,,14.0,,,,
8065.0,,27.0,1.0,,,,0.0,,,14.0,,0.7878,,
,,,,,,,0.0,,,,,,,329.0
,20.0,,,,,,,,,,1.0,,,
8122.0,20.0,,,,,,,,,14.0,,0.91,0.97,
8123.0,,,,,,,,,,,1.0,,,317.0
8141.0,,,,,,,,,,14.0,1.0,0.78,0.81,324.0
,,,,,36.0,,,,,14.0,,0.777,,317.0
,20.0,,,,,,,1.0,,,1.0,,,
8211.0,,,,,,0.0,,1.0,,,,,0.95,
,20.0,,,,,,,,,,,0.861,,311.0
,,,3.0,,,,0.0,,,,1.0,0.8,0.86,
,,,,,,,,,,,,,,336.0
,,,,,,,,1.0,,14.0,1.0,,,314.0
,,,,,,,,,,,,,0.89,
,,,,,,,,,,,,,,329.0
,,,,,,,,,,,1.0,,0.89,
,52.0,,,,,,,,,,1.0,,0.8,
8314.0,,,,,,,,,,14.0,1.0,0.81,0.87,325.0
,,,,,,,,,0.0,14.0,,0.781,0.85,328.0
,,,,,,,,,,,1.0,,0.78,330.0
,,,,,,,0.0,,,,,0.81,,
,,,,,,,0.0,,,,,,0.76,
,,,,,,,0.0,,,,,,,308.0
,,20.0,,,,,0.0,,,14.0,,,0.88,323.0
8351.0,,,,,,,,,,,,0.792,0.92,
8354.0,,,,,0.0,,0.0,,,,1.0,,,318.0
,,,1.0,,,0.0,,,,,1.0,,0.915,
8392.0,,,,0.0,,,,,,14.0,,,,
,,,,,,,,,,,1.0,0.793,,
8397.0,,,,,,0.0,,,,14.0,1.0,,,319.0
,,,1.0,,,,,,,,,,,324.0
,,,1.0,,,0.0,,,,,,,,326.0
,,,,,,,,,,14.0,,,0.96,
,,,,,,,,,0.0,,,,0.93,
,,,,,,,,,,,,,,
,,,,,,,,1.0,,14.0,1.0,0.746,0.746,314.0
8446.0,,,,,,0.0,,1.0,,14.0,1.0,0.747,0.82,
8457.0,20.0,,,,,,,,,,,0.7104,0.8,318.0
,,,,,,,,1.0,,,,,0.82,
,,,,,,,0.0,,,,1.0,,0.8,316.0
,,27.0,,,,,,,,,,,,
,,,,,,,0.0,1.0,,14.0,,,0.93,
8488.0,,,,,,,,,0.0,,1.0,,0.901,
,,,,,,,,,0.0,,,,,
,,,,0.0,,,,,,14.0,,0.77,0.85,
8520.0,,,,,,,,,,14.0,1.0,,0.98,
,,,,,,0.0,,,,,1.0,,,
,20.0,,,,,,,,,14.0,,,,
8548.0,,,,,,,,,,,1.0,0.93,0.94,318.0
,,,,,,,,,0.0,14.0,1.0,0.76,,
,,,,,0.0,,,,,,,,,310.0
8594.0,,,,0.0,,,,,,14.0,,,,
8604.0,,,,,0.0,,,,,,1.0,0.886,,
,,,,,30.0,,,,,,,0.944,,323.0
,,,,,,,,,,14.0,,0.895,,
,,,,,,,,,,,1.0,0.85,,
,,,,,,,,,,14.0,,,,326.0
8641.0,,,,,,,,1.0,,14.0,,0.72,,
,20.0,,,,,,,,,,,0.73,,
,,,,,0.0,,,,,14.0,,0.798,,328.0
,,,,,,,,,,,,0.865,,311.0
,,,,,,,,,,,,0.7605,,
,,,,,,,0.0,,,14.0,1.0,,,331.0
,20.0,,,,,,,,,14.0,,,0.84,
8705.0,20.0,,,,,,,,,14.0,,,0.87,322.0
,,,,,,,,,,,,,,
,,,,,,,0.0,,,14.0,1.0,,,319.0
8758.0,,,,,0.0,,,,,14.0,1.0,,0.75,315.0
,,,1.0,,,,1.0,,,14.0,,,0.87,
8781.0,28.0,,,,,,,,,14.0,,,,
8784.0,,,,,0.0,,,,,,,,,
,,,,,,0.0,0.0,,,14.0,1.0,,,
,,,,,,,,,,,1.0,,,313.0
8830.0,,,,,,,,1.0,,,,0.852,,317.0
,,,,,,,,,,,1.0,,0.87,311.0
,,,1.0,,,,,,,,1.0,,0.78,
,,,1.0,0.0,,,,,,,,,0.8,
,,,,,,,0.0,,,14.0,1.0,0.83,,
,,,,,,,,,,,1.0,,0.92,
,28.0,,,,,,,,,,,,0.993,
,,,,,,,,,,,,,,
8948.0,,,,,,,,,,14.0,1.0,,0.89,
,,,,,,,,,,14.0,,,0.9,331.0
8970.0,,,,,,,,,,,1.0,0.928,,
8974.0,,,,,,,,,,,1.0,0.91,,
8975.0,,,,,,,,,0.0,,1.0,0.94,,330.0
9010.0,,,,,,,,,0.0,,1.0,0.8637,,
9014.0,,,,,,,,,,,,,0.92,
,,,,,,,,,,,,0.77,0.89,327.0
,20.0,,,,,,0.0,,,14.0,,0.912,,315.0
9044.0,,,,,,,,,0.0,14.0,,,,322.0
,,,,,,0.0,,,,,,,0.801,
9056.0,17.0,,,,,,,,,,1.0,,,304.0
9088.0,,,1.0,,,,0.0,,,,,0.83,1.0,327.0
,,,,,,0.0,,,,,1.0,0.814,,322.0
,,,,,,,,,,,,0.902,,
,20.0,,,0.0,,,,,,,1.0,,,325.0
9127.0,,,,,,0.0,,,,14.0,,,0.86,
,,,,,,,,,,,1.0,0.828,0.85,
9138.0,,,,,,,,,0.0,14.0,,,,
9155.0,,,,,,,0.0,,,,1.0,,,
,,,,,0.0,,,,,14.0,,,,
9182.0,,,,,,,,,,,1.0,,0.78,328.0
9191.0,,,,,,,,,,14.0,,0.695,0.82,
,,,,,,,,,,,,,,
9198.0,,,,,,,0.0,1.0,,,1.0,,,324.0
,,27.0,,,,,,1.0,,,,,,325.0
,,,,0.0,,,,,,,,,1.0,
9215.0,,,,0.0,,,,,0.0,,1.0,,,
,,,,,0.0,,,,,14.0,,,,312.0
,28.0,,,,,,,,,,,0.68,,
,,,1.0,,,,,,,14.0,,0.861,,
,39.0,,,,,,0.0,,,14.0,1.0,,,
,,,,,,,,,,14.0,1.0,,0.76,
9305.0,,,,,,,,,0.0,14.0,1.0,,0.96,328.0
,,,,,,,,,,14.0,,,0.86,313.0
,,28.0,,,,,,,,14.0,,0.65,,
9339.0,,,,,,,,,,14.0,1.0,,,321.0
,,,,,,,,,,,,,0.78,314.0
9349.0,,,,,,,,,,14.0,1.0,,0.967,
,,,,,,,,,0.0,14.0,,,,316.0
,,,,0.0,,,,,,,1.0,,,
9369.0,,,,0.0,,,,,0.0,,1.0,0.953,,318.0
,,,,0.0,0.0,,,,,,1.0,,,331.0
9400.0,,,,,,,,,,,,0.7476,,
9427.0,20.0,,,,,,,,0.0,14.0,,,,323.0
9428.0,,,,,,,0.0,,,14.0,1.0,,,
,,,1.0,,,,,,,14.0,1.0,0.898,0.96,324.0
9446.0,,,,,,,,,,,,0.7577,,
9453.0,27.0,,,,,,,,,,,,,323.0
,,,,0.0,,,,,,,1.0,,,318.0
,,,,0.0,,0.0,,,,,1.0,,0.85,326.0
9470.0,,,,,,6.0,,,,,1.0,,,
,,,,,,,,,,14.0,,0.86,0.86,
,18.0,,,,,,,,,,1.0,0.819,,304.0
9506.0,,,,,,,,,,14.0,,,,
9493.0,20.0,,,,,,,1.0,,,,,,
9541.0,,,,,,,,,,,,,0.94,317.0
9545.0,20.0,,1.0,,,,,,,14.0,1.0,,,324.0
,,,,,,,0.0,,,14.0,1.0,0.7781,,316.0
,,,,,,0.0,,,,,1.0,,,
9552.0,,,1.0,,0.0,,,,,14.0,1.0,,,
9575.0,28.0,,,,,,,,,14.0,,,0.711,330.0
,20.0,,,,,,,,,,,,,328.0
,,,,0.0,,,,,,,1.0,0.81,,329.0
,,,,,0.0,,,,,,,,0.84,
,,,,,,,0.0,,,,,0.719,,
